date_month,partner_area_name,name_city,zonas,zonas_santiago,vertical,total_confirmed_order,total_active_users,total_failed_order,total_failed_active_users,total_confirmed_orders_plus,total_plus_active_users,total_failed_orders_plus,total_failed_plus_active_users,total_GFV,total_GFV_PLUS,total_GFV_NO_PLUS,total_GMV,total_GMV_PLUS,total_GMV_NO_PLUS
2022-06-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2756,1471,134,117,0,0,0,0,35967736.420000017,,35967736.420000017,39707218.980000019,,39707218.980000019
2021-04-01,Chiguayante,Gran Concepción,Sur,Regiones,food,1745,1078,134,108,0,0,0,0,20350274.4,,20350274.4,22467860.4,,22467860.4
2024-03-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,439,165,21,16,132,29,7,29,2318975.4000000004,372348,1946627.4000000001,3241862.3999999994,635483,2606379.4000000004
2021-02-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,2,1,0,0,0,0,0,0,3400,,3400,3400,,3400
2022-09-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,27,24,0,0,0,0,0,0,405480.25,,405480.25,444314.25,,444314.25
2021-07-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2046,1176,141,121,0,0,0,0,24353168.8,,24353168.8,27082950.8,,27082950.8
2023-12-01,Chiguayante,Gran Concepción,Sur,Regiones,food,3129,1725,220,186,363,130,26,130,41438041.1,4167012.3000000003,37271028.8,46209570.4,4498142.3000000007,41711428.099999994
2023-04-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,45,34,1,1,9,5,0,5,670259,86003.6,584255.39999999991,726679,90643.6,636035.39999999991
2022-12-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,49,33,2,2,5,2,0,2,677497.60000000009,38377.2,639120.4,756127.60000000009,41177.2,714950.4
2022-12-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2629,1414,163,138,160,48,4,48,35930163.860000007,2155224.4000000004,33774939.460000008,39586081.860000007,2245729.4000000004,37340352.460000008
2021-03-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,20,15,1,1,0,0,0,0,157033,,157033,193601,,193601
2021-05-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,30,25,3,3,0,0,0,0,285599,,285599,327213,,327213
2023-06-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2841,1562,246,205,239,80,27,80,40384845.500000007,3117622.4,37267223.1,44745479.9,3330977.8,41414502.1
2022-01-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,5,3,1,1,0,0,0,0,118694,,118694,128054,,128054
2021-08-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,24,18,4,4,0,0,0,0,382409,,382409,434635,,434635
2021-01-01,Chiguayante,Gran Concepción,Sur,Regiones,food,1358,884,185,143,0,0,0,0,15538032,,15538032,17295547,,17295547
2023-05-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,60,34,2,2,14,3,0,3,906888.28,135169.62,771718.66,987438.28,143569.62,843868.65999999992
2024-03-01,Chiguayante,Gran Concepción,Sur,Regiones,food,3583,1823,132,118,437,146,11,146,47030852.349999994,5132055.3,41898797.05,52560852.35,5520925.3,47039927.05
2021-11-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2314,1241,152,134,0,0,0,0,27801061,,27801061,30530723,,30530723
2022-08-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2717,1381,133,109,73,22,2,22,35000261.02,1017382,33982879.02,38311610.300000012,1072021,37239589.300000019
2023-02-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,115,63,13,11,17,9,1,9,1056533.6,192664,863869.6,1243703.6,209194,1034509.6
2021-06-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,5,4,0,0,0,0,0,0,57450,,57450,62010,,62010
2023-08-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2783,1476,139,115,322,102,28,102,38314209.28,4074601.2800000003,34239608,42682615.28,4381221.28,38301394
2024-01-01,Chiguayante,Gran Concepción,Sur,Regiones,food,3227,1731,132,116,443,149,16,149,40100726.849999994,4925784.6999999993,35174942.15,44901995.35,5273384.6999999993,39628610.65
2021-04-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,19,16,4,4,0,0,0,0,167084,,167084,200854,,200854
2024-06-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2504,1480,101,95,255,93,6,93,32946751.7,3158645.5,29788106.200000003,36731622.7,3374920.5,33356702.200000003
2021-03-01,Chiguayante,Gran Concepción,Sur,Regiones,food,1651,1063,142,123,0,0,0,0,18766444,,18766444,20790347,,20790347
2022-09-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,172,122,10,7,2,2,0,2,2255266.5,16190,2239076.5,2408007.5,17870,2390137.5
2021-11-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,8,6,9,9,0,0,0,0,130997,,130997,147927,,147927
2024-02-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,425,175,28,18,40,26,7,26,2596240.62,443086.65,2153153.97,3356452.62,485131.65,2871320.97
2021-05-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2295,1525,279,215,0,0,0,0,26134700,,26134700,27923824,,27923824
2024-04-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,332,131,40,36,27,14,6,14,1912350,193824,1718526,2622936,235294,2387642
2022-12-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,213,77,29,25,2,2,1,2,1521169,20654,1500515,1931816,22389,1909427
2021-10-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,6,3,3,3,0,0,0,0,96411,,96411,111451,,111451
2021-09-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2155,1198,118,109,0,0,0,0,24368044,,24368044,26413990,,26413990
2023-06-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,168,122,26,22,12,7,1,7,1594709.8,123238.2,1471471.6,1825183.7999999998,128549.2,1696634.6
2023-11-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2932,1548,155,131,289,96,19,96,39460295.85,3754125.9,35706169.95,44031629.15,4005715.9,40025913.25
2021-08-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2239,1227,126,108,0,0,0,0,27051322,,27051322,29911935,,29911935
2021-06-01,Chiguayante,Gran Concepción,Sur,Regiones,food,1859,1185,133,109,0,0,0,0,21103853.8,,21103853.8,23489423.8,,23489423.8
2024-04-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,90,53,1,1,13,8,0,8,1229613.6,206370.25,1023243.3499999999,1351093.6,213540.25,1137553.35
2021-01-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,8,7,1,1,0,0,0,0,139437,,139437,155467,,155467
2024-01-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,83,52,2,2,14,9,0,9,1390795.3199999998,170325.55,1220469.77,1513005.3199999998,178405.55,1334599.77
2022-10-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,40,30,0,0,1,1,0,1,543519,7602,535917,599532.6,7602,591930.6
2022-03-01,Chiguayante,Gran Concepción,Sur,Regiones,food,2599,1342,122,95,1,1,0,1,32672304,780,32671524,36159058,780,36158278
2022-04-01,Chiguayante,Gran Concepción,Sur,Regiones,non_food,33,29,5,5,0,0,0,0,392602,,392602,451742,,451742
2024-02-01,Chiguayante,Gran Concepción,Sur,Regiones,dmart,127,67,2,2,14,8,0,8,1970687.17,151959.38,1818727.79,2162827.17,156399.38,2006427.79
2023-02-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3101,1338,221,171,245,132,20,132,26930072.6,3305165.8000000003,23624906.8,33705647.06,3519304,30186343.060000002
2021-07-01,Concepción,Gran Concepción,Sur,Regiones,food,61091,26598,2811,2337,0,0,0,0,670938353.33999991,,670938353.33999991,742522231.53999984,,742522231.53999984
2021-04-01,Concepción,Biobío,Sur,Regiones,food,2366,1254,160,131,0,0,0,0,22538007.4,,22538007.4,24478035.4,,24478035.4
2021-08-01,Concepción,Biobío,Sur,Regiones,non_food,107,74,18,18,0,0,0,0,1077995,,1077995,1230135,,1230135
2022-03-01,Concepción,Biobío,Sur,Regiones,food,666,331,25,24,0,0,0,0,7859965.5,,7859965.5,8690834.5,,8690834.5
2023-01-01,Concepción,Biobío,Sur,Regiones,food,347,194,5,5,14,9,0,9,4140811,152586,3988225,4589611,159366,4430245
2021-05-01,Concepción,Biobío,Sur,Regiones,dmart,38,25,0,0,0,0,0,0,470160,,470160,511330,,511330
2021-08-01,Concepción,Biobío,Sur,Regiones,dmart,34,20,1,1,0,0,0,0,362894,,362894,387904,,387904
2021-11-01,Concepción,Biobío,Sur,Regiones,food,1087,499,54,43,0,0,0,0,12529862.399999999,,12529862.399999999,13805268.399999999,,13805268.399999999
2021-07-01,Concepción,Gran Concepción,Sur,Regiones,dmart,2758,1787,99,85,0,0,0,0,31017427,,31017427,33812316,,33812316
2024-06-01,Concepción,Biobío,Sur,Regiones,dmart,7,6,0,0,2,1,0,1,85638,22902,62736,94598,24152,70446
2021-07-01,Concepción,Biobío,Sur,Regiones,dmart,26,18,0,0,0,0,0,0,244290,,244290,262290,,262290
2024-06-01,Concepción,Gran Concepción,Sur,Regiones,food,45627,23089,2412,2128,5487,1799,248,1799,499309153.40000039,57398971.760000005,441910181.64000022,559336878.37000048,61808042.06,497528836.31000036
2021-09-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3336,2279,473,407,0,0,0,0,40768956.749999993,,40768956.749999993,46474198.219999991,,46474198.219999991
2022-11-01,Concepción,Biobío,Sur,Regiones,food,346,196,7,7,12,4,0,4,4194534.4499999993,124009.8,4070524.65,4693133.4499999993,127606.8,4565526.6499999994
2022-11-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3429,1802,272,227,203,114,26,114,35164122.710000008,2713400.5,32450722.21,41601134.420000017,2912000.9000000004,38689133.520000011
2022-05-01,Concepción,Biobío,Sur,Regiones,non_food,29,26,6,5,0,0,0,0,388349,,388349,430247,,430247
2022-01-01,Concepción,Biobío,Sur,Regiones,non_food,34,28,6,3,0,0,0,0,405694.1,,405694.1,453474.1,,453474.1
2022-01-01,Concepción,Biobío,Sur,Regiones,dmart,11,6,2,2,0,0,0,0,120938.5,,120938.5,126408.5,,126408.5
2022-05-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3650,2325,410,349,1,1,1,1,41166962.3,20971,41145991.3,46358380.570000008,23961,46334419.570000008
2022-10-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4056,2362,330,298,150,81,10,81,42403579.159999989,1753598.2999999998,40649980.859999992,48711119.319999985,1853567.8999999997,46857551.419999994
2022-11-01,Concepción,Biobío,Sur,Regiones,non_food,35,19,1,1,1,1,0,1,326723,11621,315102,373464,12466,360998
2023-03-01,Concepción,Biobío,Sur,Regiones,dmart,7,6,0,0,1,1,0,1,84578,6920,77658,93580,7622,85958
2022-11-01,Concepción,Gran Concepción,Sur,Regiones,food,46319,21278,1404,1246,2227,639,61,639,530280602.21999985,21983211.88000001,508297390.33999985,590829860.06999958,23163102.780000005,567666757.28999972
2024-01-01,Concepción,Gran Concepción,Sur,Regiones,food,55531,24393,1645,1443,8178,2375,198,2375,621217673.92000008,75674186,545543487.92000008,689886394.81999993,81324097.4,608562297.42000008
2024-05-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5909,2235,400,277,732,345,57,345,42357902.11,8535965.71,33821936.399999991,55250683.56,9282198.71,45968484.849999994
2024-06-01,Concepción,Biobío,Sur,Regiones,food,141,87,9,7,5,3,0,3,1633313.9,36416,1596897.9,1837853.9,38626,1799227.9
2023-04-01,Concepción,Biobío,Sur,Regiones,non_food,21,14,2,1,3,2,2,2,234033,37550,196483,263718,42925,220793
2021-12-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3061,2071,505,412,0,0,0,0,38023036.3,,38023036.3,42903970.54,,42903970.54
2023-05-01,Concepción,Biobío,Sur,Regiones,non_food,6,5,0,0,1,1,0,1,119546,17552,101994,128736,17552,111184
2023-03-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3853,1754,319,233,409,185,43,185,36222256.449999996,5709071.6999999993,30513184.750000004,44302483.66,6055254.6999999993,38247228.959999993
2022-09-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4078,2595,394,343,172,100,12,100,47074607.330000006,2340233.3500000006,44734373.980000004,52750233.970000029,2466899.3500000006,50283334.620000027
2023-05-01,Concepción,Gran Concepción,Sur,Regiones,food,59978,25939,2039,1748,6451,1515,243,1515,661521187.79999983,61589380.199999981,599931807.60000026,728404048.33999932,64795843.199999981,663608205.1400001
2021-02-01,Concepción,Biobío,Sur,Regiones,food,2217,1206,217,161,0,0,0,0,20349330,,20349330,22419002,,22419002
2021-01-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5581,3579,583,464,0,0,0,0,60345338.4,,60345338.4,68278197.4,,68278197.4
2021-06-01,Concepción,Biobío,Sur,Regiones,dmart,34,21,0,0,0,0,0,0,387846,,387846,414052,,414052
2023-10-01,Concepción,Gran Concepción,Sur,Regiones,dmart,7542,3598,76,72,2136,769,24,769,98226590.11,25217257.359999985,73009332.749999985,107571955.45000002,26399352.559999984,81172602.89000003
2024-02-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4976,2072,233,181,622,333,32,333,39563562.899999991,7912402.36,31651160.540000003,50169145.229999982,8487032.86,41682112.369999982
2021-10-01,Concepción,Gran Concepción,Sur,Regiones,dmart,3449,2083,155,96,0,0,0,0,41857688,,41857688,45564215,,45564215
2023-04-01,Concepción,Gran Concepción,Sur,Regiones,food,59691,26175,2265,1988,6251,1425,240,1425,645259896.1099999,57814246.099999987,587445650.01,711357697.90999985,60894363.099999987,650463334.81000006
2021-01-01,Concepción,Biobío,Sur,Regiones,non_food,250,160,51,40,0,0,0,0,2405989,,2405989,2740439,,2740439
2023-09-01,Concepción,Gran Concepción,Sur,Regiones,food,59619,25887,1976,1763,8277,2176,228,2176,666420701.11000025,77755919.75999999,588664781.35000026,731826831.01,82771214.75999999,649055616.25000036
2022-10-01,Concepción,Biobío,Sur,Regiones,food,417,222,18,15,14,4,0,4,5052106.4,135340.9,4916765.5,5613324.8,143899.9,5469424.9
2021-06-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5449,3571,650,489,0,0,0,0,59718079.999999993,,59718079.999999993,68027450.729999989,,68027450.729999989
2021-09-01,Concepción,Biobío,Sur,Regiones,non_food,89,55,7,6,0,0,0,0,1063173.5,,1063173.5,1207663.5,,1207663.5
2023-03-01,Concepción,Biobío,Sur,Regiones,non_food,7,5,0,0,1,1,0,1,90558.4,13988.4,76570,101588.4,13988.4,87600
2022-06-01,Concepción,Gran Concepción,Sur,Regiones,food,57706,26280,2259,1993,73,41,1,41,650342335.26000023,993651.8,649348683.46000016,713789096.0800004,1058262.2,712730833.88000023
2023-03-01,Concepción,Biobío,Sur,Regiones,food,362,202,11,11,23,11,2,11,4307929.8,276407.8,4031522,4814839.8,294797.8,4520042
2021-12-01,Concepción,Biobío,Sur,Regiones,non_food,47,33,11,9,0,0,0,0,484783.25,,484783.25,566634.25,,566634.25
2024-03-01,Concepción,Biobío,Sur,Regiones,dmart,3,3,0,0,0,0,0,0,29508.2,,29508.2,33318.2,,33318.2
2023-02-01,Concepción,Biobío,Sur,Regiones,non_food,13,9,0,0,2,1,0,1,166916,21350,145566,189466,22210,167256
2023-07-01,Concepción,Biobío,Sur,Regiones,food,308,157,6,6,25,14,1,14,3701331.5,274882.5,3426449,4126626.5,290857.5,3835769
2022-12-01,Concepción,Biobío,Sur,Regiones,non_food,16,9,5,5,0,0,0,0,188640,,188640,217280,,217280
2023-12-01,Concepción,Gran Concepción,Sur,Regiones,food,61350,26646,1990,1741,9293,2603,302,2603,681692507.3100003,87735793.26,593956714.05,756528837.71000028,94041950.25999999,662486887.44999993
2021-06-01,Concepción,Gran Concepción,Sur,Regiones,dmart,3355,2352,125,111,0,0,0,0,32037726,,32037726,34696150,,34696150
2024-04-01,Concepción,Gran Concepción,Sur,Regiones,dmart,7723,3839,102,97,1700,625,19,625,105004328.38000003,22868501.630000003,82135826.74999997,115006900.79000004,23939649.630000003,91067251.16
2022-06-01,Concepción,Gran Concepción,Sur,Regiones,dmart,6115,3242,145,127,24,13,0,13,78298511.28,416565.4,77881945.88,85078129.600000009,433206.4,84644923.2
2021-03-01,Concepción,Biobío,Sur,Regiones,non_food,210,132,30,23,0,0,0,0,2414591,,2414591,2705521,,2705521
2023-03-01,Concepción,Gran Concepción,Sur,Regiones,dmart,5263,2425,73,70,1025,339,11,339,70715955.986,12613740.822000002,58102215.16399999,77947777.635999992,13151527.472,64796250.16399999
2022-06-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4057,2478,462,383,7,6,2,6,44318719.5,74868,44243851.499999993,49469058.41,82766,49386292.41
2023-04-01,Concepción,Gran Concepción,Sur,Regiones,dmart,5893,2944,55,52,1234,410,9,410,75323255.61,14833270.489999996,60489985.120000012,82353912.04,15456476.520000001,66897435.52
2022-08-01,Concepción,Gran Concepción,Sur,Regiones,food,54425,24267,1889,1616,1573,425,63,425,618031671.61000013,16556043,601475628.61000013,678030622.11000013,17621695.96,660408926.15000033
2023-07-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5747,2396,349,288,743,358,42,358,45229018.37,9053571.0600000024,36175447.31,56003873.6,9596751.46,46407122.140000008
2022-10-01,Concepción,Gran Concepción,Sur,Regiones,food,51475,23317,1780,1541,1430,408,59,408,598728603.25999987,14804077.65,583924525.60999978,657049478.43000007,15675106.800000003,641374371.62999988
2024-02-01,Concepción,Gran Concepción,Sur,Regiones,dmart,6822,3370,106,90,1745,654,26,654,91434028.079999968,21976123.620000008,69457904.459999934,100427091.55000001,23022115.620000005,77404975.929999948
2021-05-01,Concepción,Gran Concepción,Sur,Regiones,food,65899,30432,4817,3923,0,0,0,0,679176018.90999973,,679176018.90999973,746349793.9599998,,746349793.9599998
2023-02-01,Concepción,Gran Concepción,Sur,Regiones,food,37944,18129,1247,1121,2646,718,85,718,455339434.25,28190593.2,427148841.05,503200617.95,29613074.4,473587543.55
2021-09-01,Concepción,Biobío,Sur,Regiones,food,1276,618,95,78,0,0,0,0,13788500,,13788500,15106392,,15106392
2022-10-01,Concepción,Gran Concepción,Sur,Regiones,dmart,6938,3566,130,116,568,187,5,187,89984821.949999988,6646244.2499999991,83338577.699999988,98371460.899999976,6877719.7499999991,91493741.149999976
2021-04-01,Concepción,Biobío,Sur,Regiones,non_food,187,133,25,19,0,0,0,0,1885601,,1885601,2127763,,2127763
2022-02-01,Concepción,Gran Concepción,Sur,Regiones,non_food,2680,1735,387,293,11,3,1,3,30198418.75,88217.6,30110201.15,33949935.84,92687.6,33857248.239999995
2022-06-01,Concepción,Biobío,Sur,Regiones,food,628,334,36,32,1,1,0,1,7555468.3999999994,5918,7549550.3999999994,8348687.79,5918,8342769.79
2021-03-01,Concepción,Gran Concepción,Sur,Regiones,food,55840,25291,2773,2354,0,0,0,0,547420800.78,,547420800.78,598748502.28,,598748502.28
2021-10-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3174,2105,393,335,0,0,0,0,39062787.599999994,,39062787.599999994,44490083.55,,44490083.55
2021-02-01,Concepción,Biobío,Sur,Regiones,dmart,24,15,2,2,0,0,0,0,177090,,177090,181540,,181540
2021-03-01,Concepción,Biobío,Sur,Regiones,food,2456,1301,188,150,0,0,0,0,23437711,,23437711,25566165,,25566165
2022-07-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4240,2663,433,362,130,83,17,83,48096543.340000018,1545481.3999999997,46551061.940000013,54036209.980000027,1627851.8999999997,52408358.080000021
2024-03-01,Concepción,Biobío,Sur,Regiones,non_food,5,5,1,1,1,1,0,1,82008,9570,72438,87768,9570,78198
2022-03-01,Concepción,Biobío,Sur,Regiones,dmart,11,9,0,0,0,0,0,0,154340.75,,154340.75,163595.75,,163595.75
2023-05-01,Concepción,Biobío,Sur,Regiones,dmart,15,10,0,0,6,3,0,3,137212.97999999998,44303.979999999996,92909,149312.97999999998,47583.979999999996,101729
2021-05-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5749,3845,670,546,0,0,0,0,63446102.5,,63446102.5,72437905.419999987,,72437905.419999987
2023-07-01,Concepción,Biobío,Sur,Regiones,dmart,4,2,0,0,3,1,0,1,59817.5,46417.5,13400,64147.5,48587.5,15560
2022-08-01,Concepción,Biobío,Sur,Regiones,non_food,50,34,10,8,1,1,1,1,716790,16440,700350,773765,18019,755746
2022-05-01,Concepción,Gran Concepción,Sur,Regiones,dmart,5522,2882,121,102,3,3,0,3,70125106.64,50250.6,70074856.039999992,75677075.640000015,52704.6,75624371.040000021
2023-01-01,Concepción,Biobío,Sur,Regiones,dmart,13,10,0,0,3,2,0,2,126175.3,19360,106815.3,143325.3,21450,121875.3
2024-06-01,Concepción,Biobío,Sur,Regiones,non_food,6,4,2,1,0,0,0,0,97374,,97374,105714,,105714
2021-06-01,Concepción,Biobío,Sur,Regiones,non_food,167,116,23,20,0,0,0,0,2431538,,2431538,2671078,,2671078
2022-03-01,Concepción,Gran Concepción,Sur,Regiones,dmart,4500,2496,111,93,1,1,0,1,58372043.24000001,14660,58357383.24000001,62880872.61,16550,62864322.61
2022-12-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3437,1652,356,295,205,119,32,119,36035530.1,2595732.3,33439797.8,43003969.6,2819863.3,40184106.300000004
2021-11-01,Concepción,Gran Concepción,Sur,Regiones,dmart,3244,1995,84,67,0,0,0,0,37953679.349999987,,37953679.349999987,41356271.349999994,,41356271.349999994
2022-08-01,Concepción,Gran Concepción,Sur,Regiones,non_food,5118,3166,616,515,237,110,21,110,62251412.150000006,3230551.9000000008,59020860.25,68314207.569999978,3364602.5000000005,64949605.07
2023-10-01,Concepción,Gran Concepción,Sur,Regiones,food,63381,26387,1760,1564,9444,2306,234,2306,688108156.37000036,83421804.599999979,604686351.77000034,761438183.1200006,89590695.6,671847487.52000046
2022-09-01,Concepción,Biobío,Sur,Regiones,non_food,43,27,7,5,1,1,1,1,477445.80000000005,20651,456794.80000000005,524062.80000000005,21728,502334.80000000005
2024-04-01,Concepción,Biobío,Sur,Regiones,food,170,94,8,7,23,6,0,6,2093496.5,215471,1878025.5,2327816.5,232731,2095085.5
2022-10-01,Concepción,Biobío,Sur,Regiones,non_food,23,19,3,3,0,0,0,0,275595,,275595,302900.36,,302900.36
2021-12-01,Concepción,Gran Concepción,Sur,Regiones,food,51312,22868,2705,2312,0,0,0,0,595495685.19999981,,595495685.19999981,663150319.19999993,,663150319.19999993
2024-05-01,Concepción,Gran Concepción,Sur,Regiones,food,62420,27676,2771,2398,7149,1956,309,1956,699159113.4,76125964.12000002,623033149.28000033,776936521.96000016,81737708.98,695198812.98000014
2021-05-01,Concepción,Biobío,Sur,Regiones,food,2360,1210,202,167,0,0,0,0,24933026,,24933026,27220930.799999997,,27220930.799999997
2022-03-01,Concepción,Gran Concepción,Sur,Regiones,food,55451,24639,1924,1673,20,5,2,5,622400580.75000012,202426,622198154.75000012,683059901.55,226176,682833725.55
2021-08-01,Concepción,Gran Concepción,Sur,Regiones,non_food,3779,2534,530,421,0,0,0,0,46612564.3,,46612564.3,52860897.42,,52860897.42
2022-12-01,Concepción,Biobío,Sur,Regiones,food,362,194,13,11,19,8,1,8,4490913.4,164607.7,4326305.7,4972160.4,172027.7,4800132.7
2023-04-01,Concepción,Gran Concepción,Sur,Regiones,non_food,4371,1891,436,329,430,225,69,225,35291263.819999993,5047974.2999999989,30243289.52,44707903.62,5323993.3999999994,39383910.220000006
2022-05-01,Concepción,Biobío,Sur,Regiones,dmart,16,12,1,1,0,0,0,0,119060.5,,119060.5,139561.9,,139561.9
2022-06-01,Concepción,Biobío,Sur,Regiones,dmart,15,10,2,1,0,0,0,0,148086,,148086,173340,,173340
2022-05-01,Concepción,Gran Concepción,Sur,Regiones,food,58678,26106,2338,1991,24,12,0,12,659473157.34,273989.4,659199167.93999994,731707715.26000023,305673.4,731402041.86000025
